246,945,ev2,al113204/1,37092/01941,VI,---,02/12/2021,07/12/2021,5,1,2.54,84,0.53,4.89,(days/wfrs/hrs/ndies/t_ratio/d_wait),5
222,193,atlas,al100861,38199/01907,II,---,06/12/2021,09/12/2021,3,1,0.26,12,1.36,2.99,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_NANO_IC,3
301,123,atlas,al100861,38199/01907,V,---,01/12/2021,01/12/2021,0,1,0.18,12,1.00,0.00,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_NANO_IC,0
223,213,gan1200a,p213236,37299/37284,II,---,07/12/2021,09/12/2021,2,20,7.08,21,0.75,1.71,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_GAN_POWER,2
245,200,ganbarou,p214682/2,98800/01369,V,---,05/12/2021,07/12/2021,2,13,2.33,22,0.52,1.90,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_HS_ANALOG_RF,2
288,135,ganbarou,p214682/2,98800/01369,II,---,02/12/2021,05/12/2021,3,14,15.35,22,0.85,2.36,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_HS_ANALOG_RF,3
252,191,gan650ctl,p212114,37299/37284,IV,---,06/12/2021,06/12/2021,0,4,1.48,25,0.85,0.00,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_GAN_POWER,0
307,091,sequens,al914079,37999/01132,IV,---,29/11/2021,01/12/2021,2,4,18.72,146,1.06,1.22,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_CMOS_DEVICE,2
287,102,sequens,al914079,37999/01132,IV,---,29/11/2021,03/12/2021,4,4,14.97,146,1.01,3.38,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_CMOS_DEVICE,2
291,101,sequens,al914079,37999/01132,IV,---,29/11/2021,03/12/2021,4,4,19.48,146,1.10,3.19,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_CMOS_DEVICE,0
281,108,sequens,al914079,37999/01132,IV,---,30/11/2021,04/12/2021,4,4,15.96,146,1.07,3.34,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_CMOS_DEVICE,1
261,093,sequens,al914079,37999/01132,IV,---,29/11/2021,05/12/2021,6,4,19.29,146,1.09,5.20,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_CMOS_DEVICE,1
274,092,sequens,al914079,37999/01132,IV,---,29/11/2021,05/12/2021,6,4,15.92,146,1.07,5.34,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_CMOS_DEVICE,0
255,094,sequens,al914079,37999/01132,IV,---,29/11/2021,06/12/2021,7,4,14.82,146,1.00,6.38,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_CMOS_DEVICE,1
264,160,capa3,al101739,38199/00561,V,---,05/12/2021,05/12/2021,0,1,0.36,1,4.40,0.00,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_STORAGE,0
277,059,atlas,al905232/6,37999/01553,II,---,30/11/2021,04/12/2021,4,1,4.85,139,0.68,3.80,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_NANO_IC,4
280,109,rubicon,al112543/7,38199/01907,II,---,30/11/2021,04/12/2021,4,2,2.31,9,0.29,3.90,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_NANO_IC,4
282,134,ev2prb60,al111016/10,37999/01556,VI,---,03/12/2021,04/12/2021,1,5,1.41,23,0.52,0.94,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_COMPUTE_BILA,1
285,104,dory,al115067/99,38199/01593,II,---,02/12/2021,03/12/2021,1,3,3.88,2,1.28,0.84,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_MRAM,1
286,103,dory,al115067/99,38199/01593,II,---,02/12/2021,03/12/2021,1,3,3.40,13,1.06,0.86,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_MRAM,0
294,112,capa3,al110858,38199/01715,IV,---,01/12/2021,02/12/2021,1,1,2.96,131,0.50,0.88,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_STORE_BILA,1
303,095,ganmpw4,p213821/3,37299/00065,V,---,29/11/2021,01/12/2021,2,4,4.82,22,0.46,1.80,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_GAN_POWER,2
302,068,mtblanc60,al007681/6,37999/37834,V,---,29/11/2021,K01-12-21,0,1,3.61,19,1.20,0.00,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_CMOS_DEVICE,x
